,file_path,embedding_code,label
77,Datasets_test/Black/JSP/2eae1d5632e22ac9da64bfdea30ed16876f08af5.jsp,"[-2.00950176e-01 -3.77666987e-02 -8.84056762e-02  3.22253197e-01
 -4.86506112e-02  1.12582281e-01  1.60900921e-01  3.30444165e-02
  1.57466412e-01  1.17676444e-01  5.61536551e-02  1.20139524e-01
  1.23364374e-01  1.89726546e-01  9.09788385e-02 -1.76902592e-01
  6.07716553e-02  1.50948361e-01 -1.15341805e-01  1.46730781e-01
  1.58137888e-01 -2.51107395e-01  1.31689962e-02  9.69226006e-03
  1.37189314e-01  1.08695708e-01  6.76981062e-02  2.67971084e-02
 -9.17958915e-02 -2.48090446e-01  1.16112113e-01 -6.74498379e-02
 -4.13679555e-02  2.69403495e-02 -1.41181156e-01  1.32960632e-01
 -3.14969048e-02 -1.48540318e-01 -1.65228978e-01 -6.67283013e-02
  1.47514910e-01 -3.85252060e-03 -1.04343899e-01 -1.51707694e-01
  1.53146982e-01 -1.70157149e-01 -1.99735314e-01  1.17274523e-01
  6.20082282e-02 -2.38971412e-01 -4.14192826e-02  1.02076791e-01
 -6.15183152e-02  2.57108927e-01 -6.90312460e-02  2.04263739e-02
  8.17140713e-02  2.27202043e-01 -8.65489617e-02  4.21044044e-02
  1.39798880e-01 -1.23993665e-01  1.70931861e-01 -7.07513765e-02
  1.11475781e-01  2.06508458e-01 -3.77223045e-02  7.70452395e-02
  2.83231139e-01 -6.76961988e-02 -2.06068262e-01 -9.85114276e-02
  1.51569517e-02 -9.95589569e-02 -2.50501305e-01  3.66023600e-01
 -1.83700677e-02 -1.12498164e-01  6.69317618e-02 -2.14032400e-02
  1.11956231e-01  4.11019698e-02  1.91567317e-01  5.63810058e-02
 -6.13568835e-02 -1.01208463e-01  1.03552185e-01 -9.26644951e-02
  8.15029889e-02  4.59162630e-02 -1.07200287e-01  1.09176949e-01
 -9.07852128e-02 -7.27264583e-02  1.13698341e-01  1.32264659e-01
  1.03335626e-01 -4.42302711e-02 -9.06107277e-02 -1.06615141e-01
 -2.29770690e-02  1.86063915e-01  3.85471620e-02 -1.39464170e-01
 -1.45853483e-04  1.37041703e-01  5.21122571e-03 -8.26998800e-02
  8.83004665e-02 -1.70353189e-01 -1.91271096e-01 -3.67179215e-01
 -7.95454755e-02  6.16988465e-02  3.98421427e-03  4.67203045e-03
 -1.50674716e-01 -1.11522377e-01 -2.99029537e-02 -5.97715601e-02
 -1.22825585e-01  1.44836485e-01 -1.93832383e-01  2.34309342e-02
 -1.64624572e-01 -1.60581887e-01 -6.38902709e-02  1.16934955e-01]",1
78,Datasets_test/Black/JSP/2d0a76576f13c70a3d1a0d8d4e7453382adefdbc.jsp,"[-2.3457941e-01 -2.6347779e-02  4.3245822e-02  1.2902176e-01
  1.4504638e-02  1.8633094e-01  1.9929007e-02  1.8559614e-01
  4.9981736e-02  1.2216795e-01  3.1191567e-02  7.0354246e-02
  1.9008665e-01  2.5985062e-01  1.2827933e-01 -6.1210968e-02
  3.2474712e-02  1.0493210e-01 -1.0340339e-01  4.0537614e-02
  2.5426531e-01 -1.9003621e-01 -2.3669913e-02 -1.9061413e-01
  1.6645860e-02  4.3919411e-02  1.5324378e-01  2.2383627e-01
  1.7447636e-01 -3.6809039e-01 -2.4917834e-03 -4.0554330e-02
 -7.1496807e-02  1.0385901e-02  4.4330273e-02  1.7045441e-01
 -1.1590727e-01 -2.0976284e-01 -1.5583894e-01 -2.8092483e-01
 -9.3520461e-03 -7.8695782e-02 -1.1176830e-01 -1.2190639e-01
  3.3461124e-01 -1.3844017e-02 -8.3385490e-02 -6.8600170e-02
  1.7484266e-01 -1.5312743e-01 -3.5965182e-02  2.5440854e-01
 -1.0543782e-01  1.4038481e-01 -6.0697027e-02 -1.7647280e-01
  3.7165217e-02 -8.9662801e-03 -1.1611226e-01  1.5833525e-01
 -2.0577295e-01 -1.4955828e-01  6.4801574e-02 -1.0293919e-01
 -6.2867746e-02  1.5959799e-01 -6.1684299e-02  5.8091559e-02
  2.6259896e-01 -6.8998650e-02 -2.6309085e-01 -1.1684967e-02
 -6.3069768e-02 -3.2185245e-02 -1.7885476e-01  3.2053697e-01
  2.4488565e-02  9.9445581e-02 -9.6793130e-02  9.7049937e-02
 -9.0834470e-03  5.4787673e-02 -7.7247821e-02 -4.0531605e-02
 -4.3804929e-02 -1.4480546e-01 -5.1907435e-02  8.3368152e-02
 -8.5937940e-02  6.0475633e-02 -1.0727692e-01  6.2626317e-02
 -1.9836947e-02  5.8443784e-03 -1.8914166e-01  1.0117589e-01
  3.6195870e-02 -3.5309747e-02 -1.9957364e-02  8.5934587e-03
 -2.8594886e-04  1.3483857e-01  7.6698288e-02  3.6979944e-02
  6.4162269e-02 -4.3328195e-03 -3.1047182e-02 -1.9869938e-02
  1.0854147e-01  1.9030947e-02 -1.4471245e-01 -3.0357164e-01
  6.5467004e-03  1.6901162e-01  2.9276147e-02  6.9404915e-02
 -2.6136637e-01 -5.8285348e-02  1.0984390e-01  1.3522519e-01
 -1.4120832e-01  8.6621076e-02 -8.8037774e-02  8.5966997e-02
 -1.6571069e-01 -1.2860487e-01  1.4895723e-02  1.1811867e-01]",1
79,Datasets_test/Black/JSP/3e6a3482b9db64c2ebe61b23df8422756fce8182.jsp,"[-0.23761962 -0.02949261 -0.00087213  0.26725638 -0.01585408  0.01229346
 -0.02416859  0.07424992 -0.10987945  0.02342439 -0.03881697  0.03181329
  0.08034321  0.26916337  0.13735853 -0.09553295 -0.06324264  0.08410788
 -0.06275083  0.21758994  0.2536732   0.00293964 -0.04836102 -0.2643501
 -0.06224876 -0.03120139  0.01897688  0.26288533  0.11251938 -0.4520315
  0.09748123  0.01130299 -0.2201212   0.16042869 -0.05714496  0.13023838
  0.01537068 -0.12886612 -0.24084409 -0.31636816 -0.00906554 -0.07785547
 -0.08663002 -0.2719176   0.25158983  0.03237046 -0.19636394 -0.03170776
  0.09128501 -0.3311618   0.01798201  0.25525653 -0.09917983  0.13742355
 -0.11030695 -0.17425229 -0.04377742  0.10735491 -0.1122318   0.20758326
 -0.16404209 -0.00272623  0.12019591 -0.0870056   0.12668407  0.11373995
 -0.21370342  0.0639506   0.40745687 -0.06593695 -0.13310802 -0.04571799
 -0.07578306 -0.1490345  -0.13136108  0.32651287  0.06103137  0.09511672
 -0.08910803  0.0063121  -0.02485176  0.1290597  -0.01481718 -0.05076094
 -0.15129137 -0.19358596  0.03396622  0.13946858 -0.02744727  0.07381637
 -0.09506577  0.12225631  0.06886675  0.07305478 -0.18412651  0.11012235
  0.08077292 -0.01310082 -0.01981098  0.03848621  0.02065822  0.18335627
 -0.03485804  0.13899845  0.06557482  0.11168782 -0.02202511  0.07115787
  0.10976239  0.00593016 -0.0645965  -0.24840862 -0.04280172  0.09680225
 -0.00389776  0.12898515 -0.1888883   0.00823198  0.01980801  0.0356141
 -0.14156783  0.02991518 -0.08213447  0.19195265 -0.104894   -0.17595625
  0.02854636  0.18824892]",1
80,Datasets_test/Black/JSP/1e79cae19d42da5aa9813b16456971b4e3d34ac0.jsp,"[-0.07948641  0.04170903  0.01333608  0.1775108  -0.01598511  0.17783183
 -0.17460836  0.07868788 -0.17474125  0.12615786 -0.05494772  0.07787262
  0.07858524  0.3044778   0.12415314 -0.13186003 -0.03110836 -0.0441137
 -0.05726559  0.17676373  0.08173355 -0.02804906 -0.01597865 -0.19932899
  0.10022703 -0.00534162  0.12619595  0.16411509  0.13393012 -0.36989152
  0.16301164 -0.00973726 -0.17890236  0.01162102 -0.02651063  0.15547167
  0.02109968 -0.1331828  -0.26907915 -0.36694753 -0.02232223 -0.06819783
 -0.02310246 -0.23114178  0.2878561   0.05434028 -0.17020702 -0.10031565
  0.03652398 -0.294389   -0.00404762  0.19305007 -0.03550959  0.03567304
 -0.2282393  -0.24563655  0.06408605  0.11828819  0.01347633  0.20059718
 -0.13574147 -0.12417044  0.06746124 -0.0735983   0.06897369  0.02372583
 -0.05616564  0.070058    0.27390873 -0.06028522 -0.23065574  0.00056591
 -0.18006527 -0.11608258 -0.10786466  0.2948156   0.05785293  0.05562211
 -0.08664336  0.09577245 -0.03772541  0.15175861  0.02645166  0.09456378
 -0.18212548 -0.17792055 -0.01207572  0.06042565  0.12824336  0.05455836
 -0.22200446  0.05114592  0.09462748 -0.08115184 -0.22989829  0.10328819
 -0.07487224  0.18311144  0.04697131 -0.04845922  0.06701337  0.25187007
  0.02769127  0.15471488  0.04114072  0.12116477 -0.04628471  0.08741385
 -0.02383604 -0.07759488 -0.06966494 -0.17579654 -0.06642435  0.1429899
  0.0053151  -0.06672888 -0.2628501   0.11202414  0.08839068  0.16336298
 -0.05407319  0.11160263 -0.05110273  0.15357852 -0.21399245 -0.19336025
  0.04542804  0.19521105]",1
81,Datasets_test/Black/JSP/0bf6c1e069a14181eb642fa939a059efddc8c82e.jsp,"[-0.26405513  0.05764043  0.02760778  0.15893637  0.06388095  0.1810587
 -0.02084979  0.1128041  -0.00223215  0.07427198  0.01495218  0.02573798
  0.12588516  0.31358334  0.09046965 -0.09674101 -0.13071841  0.04532804
 -0.07627579  0.23891106  0.20464915 -0.14303969 -0.06389276 -0.10343237
  0.08800208 -0.03421471  0.12929489  0.22727919  0.03290514 -0.45270485
  0.01478593 -0.032326   -0.09774576 -0.00503961  0.07487923  0.07160252
  0.06631879 -0.09931546 -0.2102947  -0.29535705  0.04091955 -0.05132253
 -0.06718187 -0.18225464  0.32371157  0.03047843 -0.09669991 -0.00964364
  0.02722364 -0.28183013 -0.02566574  0.16731513 -0.05891509  0.2096685
 -0.09119985 -0.15489608  0.12076611  0.10186163 -0.06272892  0.1711058
 -0.10775113 -0.10936715  0.17255774 -0.02910222  0.13764313  0.13972718
 -0.05434708  0.00772269  0.3512867  -0.06596772 -0.3324792  -0.0665714
 -0.0437207  -0.03427318 -0.15459892  0.44384     0.05472223  0.10942426
 -0.10438339  0.0220376   0.03905021  0.05955735  0.01971737  0.07903865
 -0.1702945  -0.13989165  0.01688934  0.00751535  0.06149039  0.0763409
 -0.14343087  0.05256471  0.02174895 -0.05754767 -0.16877349  0.12203896
 -0.04498779  0.00366315 -0.00803911 -0.04163172  0.08026171  0.18541333
  0.06739144  0.02646219  0.05191713  0.16713658 -0.07186122 -0.06532149
  0.05091711 -0.07934217 -0.1555743  -0.17205575 -0.09741175  0.01701759
 -0.06533558  0.0572449  -0.31452858 -0.00356851  0.1370751   0.04972379
 -0.16202733  0.07520252 -0.16334298  0.15426199 -0.19587548 -0.26063254
 -0.03372907  0.07611435]",1
82,Datasets_test/Black/JSP/3b28aca8038c7f5362c1d8afbb23efcce86bd10c.jsp,"[-0.24282397 -0.0178662   0.05011454  0.13577607  0.00038689  0.1940181
  0.03382512  0.19458467  0.04212113  0.11518683  0.04472497  0.06911556
  0.18566748  0.2651201   0.13106042 -0.07325547  0.03298885  0.08441738
 -0.0904863   0.04999446  0.26127118 -0.18269156 -0.03704077 -0.20020303
  0.0052364   0.04089562  0.16088551  0.23240222  0.17041014 -0.38152686
 -0.01173785 -0.05880136 -0.06406501 -0.01421467  0.03095711  0.16210762
 -0.11514741 -0.2054543  -0.16091049 -0.285437    0.01390892 -0.08248453
 -0.09866562 -0.13758807  0.33136597 -0.00784664 -0.07608281 -0.07347833
  0.17155513 -0.1572085  -0.02513346  0.27412802 -0.10732068  0.14850117
 -0.04903736 -0.16716884  0.04347187 -0.00679386 -0.12481286  0.16501473
 -0.21216366 -0.14009714  0.08664083 -0.09024993 -0.04249977  0.16758558
 -0.07378147  0.05789243  0.25447935 -0.07643664 -0.2831898  -0.02650065
 -0.07465667 -0.02809019 -0.17979878  0.3246349   0.02344268  0.10162278
 -0.08251494  0.10289702 -0.0259884   0.05564525 -0.05201388 -0.02191601
 -0.06443356 -0.14374794 -0.05338479  0.09785277 -0.08198519  0.05220366
 -0.0979117   0.05690821 -0.02899644 -0.00155061 -0.16889203  0.06973352
  0.0379543  -0.02907709 -0.02738411  0.01552475 -0.01174806  0.13097256
  0.09281194  0.03464204  0.0627837  -0.01220469 -0.02422291 -0.0236653
  0.11029687  0.03182136 -0.14899021 -0.3129645   0.01786112  0.16379836
  0.0081952   0.07737796 -0.2782202  -0.05603668  0.10916314  0.12369407
 -0.14666374  0.07420099 -0.07741239  0.09022284 -0.17757694 -0.13726133
  0.02727944  0.12109523]",1
83,Datasets_test/Black/JSP/✐✎✏.jsp,"[-0.10681829  0.12009182  0.05193175  0.10798199 -0.02154935  0.18436615
 -0.09749678  0.11693427 -0.14428087  0.11967143 -0.03534944 -0.02315153
  0.17941692  0.29225585  0.12576339 -0.17939568  0.08512802 -0.05499832
 -0.014847    0.20366466  0.08637458  0.00118129 -0.04325307 -0.13092363
  0.08387063 -0.08111204  0.15508325  0.1370234   0.11788485 -0.3641753
  0.19559598  0.00417864 -0.18580541 -0.1009071   0.06822401  0.20236282
  0.01158212 -0.10667983 -0.23070472 -0.3045028   0.01359065 -0.06964728
  0.01018378 -0.09499975  0.30547753 -0.04477003 -0.18495968 -0.07756861
 -0.03472066 -0.22959638 -0.01988913  0.22868119 -0.00300945  0.053209
 -0.19088618 -0.2036241   0.11287084  0.09196128  0.08978771  0.20618957
 -0.1974784  -0.16067982  0.02567546 -0.00409516  0.10582881  0.05476416
  0.07588595  0.00488547  0.21654552 -0.16955993 -0.26308045 -0.03702961
 -0.19203942 -0.09444665 -0.19874278  0.2563129   0.13560674  0.12891942
 -0.10589618 -0.00895589  0.02040981  0.06008869  0.05911358  0.17070574
 -0.17266762 -0.16961366  0.03284324  0.0233298   0.04570583  0.12489744
 -0.24404708  0.06126833  0.05651998 -0.18282017 -0.19649348  0.10581985
 -0.10236637  0.1297493   0.15952778 -0.00351774  0.09640983  0.19773911
  0.09044305  0.060845    0.13060236  0.01887675 -0.02978833  0.02699052
 -0.03851274 -0.09708053 -0.02071711 -0.20563954 -0.1984474   0.08588599
 -0.07043137 -0.08425589 -0.2807688   0.08077784  0.15455106  0.04838589
  0.00799197  0.03070923 -0.01101793  0.12828535 -0.1798522  -0.24647805
 -0.02922418  0.21285418]",1
84,Datasets_test/Black/JSP/♥❣ღ♠♡♤❤❥.jsp,"[-0.11505987  0.03561732  0.08204122  0.13024434  0.04959131  0.22339578
 -0.13886452  0.19152574 -0.0371515   0.03485893 -0.03187661  0.07467087
  0.2315999   0.22454058  0.00759863 -0.05706259  0.01011191 -0.00246336
 -0.14105281  0.05376125  0.20202121  0.01213874  0.07538714  0.04498447
  0.08954528 -0.03748548  0.10058302  0.0046681   0.04729196 -0.1475091
 -0.04850204  0.05577962  0.03720341 -0.0999003   0.01842769  0.03075738
  0.00885563 -0.18999946 -0.02990257 -0.15799665 -0.03162758 -0.10816786
 -0.09268349 -0.14065722  0.26481873  0.04850049 -0.21266209  0.00042146
 -0.00247661 -0.15134376  0.00089102  0.18496117 -0.11099993  0.05949441
 -0.02030734 -0.02973967  0.02742723  0.05384405 -0.00041255  0.0414116
 -0.04159836 -0.23015523 -0.06286768  0.04508474 -0.04250229 -0.00569764
  0.06757425  0.02836107  0.1681971  -0.02016023 -0.20554577  0.08893876
 -0.07832611 -0.08528477 -0.03286003  0.25607845  0.16091475  0.09302483
 -0.09814639  0.00274769  0.07666832  0.07175851 -0.01379202  0.00281681
  0.04074439 -0.18163624  0.0016747  -0.07037625 -0.01080264  0.12243332
 -0.06260718  0.09439364  0.09285054  0.01314671 -0.21858585 -0.03706898
 -0.11961238  0.08961453  0.16458648 -0.08912501  0.03918904  0.0338994
  0.12500447  0.01139596 -0.08485197 -0.09068644  0.02226719  0.04464267
  0.13921411  0.0678378  -0.140578   -0.29376447 -0.1911487   0.12905398
 -0.05714373 -0.03305002 -0.26582447 -0.04231442  0.14268763 -0.02086402
  0.03151835 -0.05260831 -0.10017453  0.08625461 -0.10501837 -0.20894402
 -0.02597774  0.14632377]",1
85,Datasets_test/Black/JSP/0000.jsp,"[-0.09780778  0.1167749   0.05640748  0.09909458 -0.03585782  0.1815516
 -0.10128389  0.10275407 -0.14923006  0.11557902 -0.04551192 -0.02362224
  0.17859022  0.28898776  0.135152   -0.1663713   0.07577458 -0.04308627
 -0.01140624  0.20048141  0.07763335 -0.00973732 -0.04373572 -0.10750645
  0.097557   -0.07091341  0.15988977  0.12762418  0.11793172 -0.34989834
  0.18537182  0.00125572 -0.19970444 -0.09410273  0.03726727  0.2034072
  0.0070638  -0.1153647  -0.23819081 -0.31673455  0.01124097 -0.06037519
  0.01711245 -0.09886246  0.29927504 -0.04016872 -0.17685622 -0.08333603
 -0.05364951 -0.22836325 -0.02628087  0.22346309 -0.00396537  0.05837037
 -0.19199231 -0.2141447   0.10782646  0.09568378  0.08741076  0.20955414
 -0.1890776  -0.16729975  0.01680374 -0.0038499   0.08819729  0.03712175
  0.06801662  0.01305026  0.21817616 -0.18066032 -0.26018655 -0.03140933
 -0.18271585 -0.09766769 -0.19886768  0.25691837  0.13283819  0.13237067
 -0.09286389  0.00559788  0.03016922  0.05933764  0.05856787  0.1751737
 -0.1734705  -0.1722403   0.03299998  0.01607805  0.04453206  0.11284597
 -0.24618655  0.07090289  0.05758529 -0.1723479  -0.19086336  0.13006377
 -0.10527409  0.1291103   0.1573401  -0.00634686  0.08806646  0.20537454
  0.0890395   0.08234437  0.11497398  0.02891805 -0.02795714  0.04713098
 -0.04007045 -0.0935971  -0.01616176 -0.20887807 -0.18931183  0.07410913
 -0.04529732 -0.09145388 -0.28015888  0.08599788  0.15587664  0.04490589
  0.01201743  0.04139505  0.00130712  0.11995478 -0.18976578 -0.24420276
 -0.03778261  0.21391472]",1
86,Datasets_test/Black/JSP/0d980bb944a1021431fc0b2d805c5c31994ca486.jsp,"[-0.09196744  0.06169991  0.0248936   0.12687865  0.01672269  0.18424201
 -0.19789599  0.08075596 -0.11712815  0.18790333 -0.12705201  0.02950774
  0.09466626  0.1887999   0.1585293  -0.21792445  0.04781189  0.00504373
 -0.01796913  0.25474656  0.06238494 -0.00803302  0.02184787 -0.13591257
  0.10896388 -0.00837377  0.17595083  0.14073347  0.1615437  -0.29931128
  0.07935698  0.01158375 -0.13152704 -0.07221877  0.01024005  0.14666703
 -0.02958561 -0.11928076 -0.19041944 -0.2468021  -0.01243342 -0.08668205
 -0.06684013 -0.16943006  0.2542277   0.06330645 -0.05680666 -0.10548082
  0.0376354  -0.15403986 -0.07987309  0.15978333 -0.09228636  0.09420179
 -0.11317763 -0.23656182  0.01724192  0.0544167   0.02718673  0.17420258
 -0.18445301 -0.19681904  0.05036207 -0.04111985 -0.01694078  0.09733046
  0.0065192   0.11286298  0.23327382 -0.1973232  -0.26617444 -0.00284197
 -0.21662912 -0.07780059 -0.0826892   0.31537497  0.03076575  0.12093399
 -0.04515458  0.02204766 -0.09027098  0.03355634  0.07406015  0.15816587
 -0.12735203 -0.11086886 -0.01330913  0.03977314  0.01020113  0.07534689
 -0.21648726  0.04098051  0.08999978 -0.10828643 -0.20021372  0.08509944
 -0.11141075  0.12869886  0.06261643 -0.00639249  0.10270771  0.21055743
  0.12411956  0.0719998   0.10005063  0.05876694 -0.09115095  0.06312811
 -0.02937113 -0.09322058 -0.10477392 -0.13153917 -0.10122705  0.08954512
  0.04690851 -0.10288782 -0.22898524  0.08634404  0.13348608  0.15717418
 -0.05256916  0.16910368 -0.07680436  0.1717154  -0.17665957 -0.22812003
 -0.00705258  0.1381644 ]",1
87,Datasets_test/Black/JSP/2a0ffc23374ef902dfb87bd3a5454b9a96e0d0be.jsp,"[-2.20800772e-01  8.83199498e-02  6.74560741e-02  2.65588522e-01
  2.02023521e-01  2.61868760e-02  3.68014202e-02  2.45702104e-03
  1.03626877e-01  7.69308507e-02  3.54511589e-02  1.23607308e-01
  1.48866817e-01  1.76350564e-01 -3.24548744e-02 -1.98818147e-01
 -5.70917386e-04  4.67948318e-02 -1.47871435e-01  6.80665225e-02
  2.23362520e-01 -1.02971382e-02 -1.31119769e-02 -3.47984210e-02
 -1.01089440e-01  1.24327373e-02  1.10501550e-01  1.31292939e-01
  7.05011413e-02 -3.97326648e-01  2.14862451e-01 -4.59674234e-03
 -1.93700165e-01  5.78956865e-02  2.31100470e-02  2.22951844e-01
  6.00735061e-02 -1.35945618e-01 -5.92301264e-02 -2.04725876e-01
  1.98944449e-01 -1.23601362e-01 -3.36909741e-02  2.88790371e-02
  1.65578038e-01  3.41626629e-02 -1.90925822e-01  5.84531799e-02
  2.87612691e-03 -2.84180552e-01 -5.48296468e-03  1.55775711e-01
 -9.44978595e-02 -9.21718497e-03  8.89732465e-02  5.11402376e-02
  1.07758604e-02  1.83195993e-01 -5.47262020e-02  1.12208724e-01
 -2.26280034e-01 -8.19055438e-02  9.97278765e-02 -2.72485334e-02
  1.03827797e-01  2.17047870e-01 -7.37568066e-02 -2.38349345e-02
  2.72034287e-01 -7.99177289e-02 -1.13836169e-01 -3.36458459e-02
 -4.34720069e-02 -2.49313023e-02 -3.69998187e-01  3.25900465e-01
  1.14025831e-01  3.08405003e-03 -2.03167468e-01 -3.02088577e-02
 -5.01993969e-02 -1.19719848e-01 -2.58828420e-02  2.18771428e-01
 -7.88377151e-02 -1.31861374e-01 -1.80108324e-02  7.12129697e-02
 -1.04136936e-01  3.96446651e-03 -1.26389056e-01 -1.82890380e-03
 -8.85765161e-03 -9.70099866e-02 -3.23056094e-02  2.27555946e-01
 -6.27484452e-03 -3.74880433e-02 -1.74096882e-01 -4.89234366e-02
 -2.14355905e-02  2.80570716e-01  7.80250207e-02  6.28191382e-02
  1.57641739e-01  1.34907097e-01 -1.68419052e-02 -5.96794449e-02
  1.90777137e-05 -1.23274811e-01 -1.28084347e-01 -2.25849956e-01
 -8.22032988e-03  9.47766230e-02 -5.14178313e-02 -2.66550127e-02
 -2.05782130e-01 -5.96349202e-02 -4.64380831e-02 -7.96584971e-03
 -1.55858651e-01  1.03517607e-01 -1.49933159e-01  6.56522214e-02
 -1.85845047e-01 -5.98398782e-02 -1.64032802e-02  1.30219460e-01]",1
88,Datasets_test/Black/JSP/1a047f4bdf0334f58e23a77fb8190f74a864fffd.jsp,"[-8.73011351e-02 -2.50650942e-02  1.19863629e-01  2.59823442e-01
  2.46163130e-01  2.06816018e-01  1.71789192e-02  9.16928574e-02
 -1.11183420e-01  1.32335663e-01  5.21383025e-02  4.00865683e-03
  2.53109306e-01  9.22119617e-02 -5.37804700e-02 -2.04965249e-01
 -3.44034657e-02  5.02792560e-02 -1.22166462e-01  1.66848153e-01
  2.11017907e-01 -1.39685199e-02  4.88255825e-03  6.52481802e-03
 -1.34247467e-01  5.39506152e-02  1.75336465e-01  8.61535445e-02
  9.16139558e-02 -2.83167213e-01  3.38946402e-01  7.16700926e-02
 -1.19348317e-01 -5.76273054e-02 -9.92025509e-02  1.92842573e-01
  7.84258470e-02 -2.16555282e-01  1.23209149e-01 -3.77091676e-01
  4.86973263e-02 -1.64316624e-01 -6.07417859e-02  5.61055541e-02
  2.65056100e-02  6.74225390e-02 -1.98412910e-01 -1.59775745e-02
  2.48929057e-02 -2.23580778e-01 -1.68878391e-01  6.23505674e-02
 -5.03374413e-02  8.98509547e-02 -2.18991954e-02  7.78868645e-02
  3.79788019e-02  1.07339837e-01 -6.12065382e-02  1.48776680e-01
 -6.43167943e-02 -2.34502211e-01 -8.45321864e-02  2.18028724e-02
 -1.81136984e-05  1.73848912e-01 -6.92635775e-02 -2.30674744e-02
  1.99283183e-01 -8.23613815e-03 -1.20818220e-01 -6.08592890e-02
  5.80102727e-02 -6.78323433e-02 -1.11488901e-01  2.45010138e-01
  6.16795942e-02  1.30790398e-01 -1.85604662e-01  5.00938781e-02
 -4.62648757e-02 -1.00730777e-01 -5.15001975e-02  2.37306252e-01
 -5.17639555e-02 -6.21145926e-02  1.47210332e-02  1.36046391e-02
  2.37544402e-02 -1.79714616e-02 -1.56299487e-01 -1.07138656e-01
 -1.21652313e-01  7.80950189e-02 -1.11996934e-01  2.49027401e-01
  1.67507511e-02  7.98144117e-02 -1.08871020e-01 -1.18009001e-02
  1.13315374e-01  4.02859151e-01 -1.40933245e-02 -6.95486814e-02
  8.77558738e-02 -2.11445373e-02  1.30757153e-01  5.95346093e-02
 -1.23246513e-01 -7.45921955e-02 -8.08833241e-02 -2.78203636e-01
  7.59961680e-02  9.84746292e-02 -1.03785120e-01 -9.49291885e-03
 -2.89766014e-01  3.03256549e-02 -2.56523173e-02 -5.83509617e-02
 -1.73144609e-01 -1.43186925e-02 -1.23932205e-01  5.24307750e-02
 -2.11854786e-01 -3.20643157e-01 -7.83500671e-02  1.55741900e-01]",1
89,Datasets_test/Black/JSP/03b48a3173a919b51278f38a88b7ef5aca4f7d59.jsp,"[-0.24435523  0.01351181  0.03594081  0.23873428 -0.16734838 -0.01539928
  0.06661861  0.02117589 -0.12618311 -0.05241276  0.00097471 -0.12089954
 -0.06735209  0.24565955  0.155337   -0.1596618  -0.11617847  0.01568114
  0.03756526  0.18884608  0.26327276  0.12446718 -0.11849312 -0.28019437
  0.09737508 -0.04016089 -0.03235265  0.2618924   0.20883824 -0.49425483
  0.01197868  0.06714939 -0.3032522   0.1499673  -0.07148653  0.11630872
 -0.00359449 -0.04400175 -0.41957393 -0.31592515  0.01253638  0.05115764
 -0.07045129 -0.29680437  0.30650535  0.02796112 -0.18378004 -0.15576114
  0.12405373 -0.37841642  0.0146181   0.3415273  -0.0907741   0.2645961
 -0.1367752  -0.21647742 -0.10297813  0.11915216 -0.17180192  0.23801604
 -0.16989017  0.1078694   0.22187747 -0.0416486   0.07704975  0.0806268
 -0.252887   -0.06668422  0.38839272 -0.00453769 -0.07940789 -0.01933233
 -0.08560167 -0.1126284  -0.08639269  0.27144292  0.1293177   0.05646157
  0.00948458  0.08739896 -0.09616758  0.14182687  0.0341448  -0.06895919
 -0.11452948 -0.22530314 -0.01124154  0.08994207  0.18485594  0.09838347
 -0.06986128  0.13782029  0.10017393  0.01540899 -0.06232418  0.13526395
 -0.12141179 -0.03168385 -0.00880803  0.05232564 -0.09960021  0.10809261
 -0.11991707  0.13094708 -0.08075493  0.20301187 -0.18584684  0.13838778
  0.17628385 -0.10206452 -0.16108918 -0.2608115  -0.13298427  0.17351204
  0.02141628  0.14617969 -0.17325473  0.12331671  0.12111683  0.06417536
 -0.09554414  0.1839111  -0.08619525  0.17100568 -0.08508462 -0.15459068
 -0.01030215  0.24963534]",1
